# time passed	number of events	moving average
7740.0	204.0	236.1860465116279
7747.5	229.0	236.17909002904162
7755.0	244.0	236.18665377176015
7762.5	219.0	236.17004830917875
7770.0	271.0	236.20366795366795
7777.5	236.0	236.20347155255544
7785.0	204.0	236.17244701348747
7792.5	244.0	236.17998075072185
7800.0	224.0	236.16826923076923
7807.5	251.0	236.1825168107589
7815.0	231.0	236.17754318618043
7822.5	236.0	236.17737296260785
7830.0	237.0	236.17816091954023
7837.5	242.0	236.18373205741628
7845.0	248.0	236.19502868068832
7852.5	243.0	236.2015281757402
7860.0	270.0	236.2337786259542
7867.5	231.0	236.22878932316493
7875.0	240.0	236.23238095238096
7882.5	217.0	236.2140818268316
7890.0	258.0	236.23479087452472
7897.5	263.0	236.2602089268756
7905.0	240.0	236.2637571157495
7912.5	231.0	236.25876777251185
7920.0	231.0	236.25378787878788
7927.5	269.0	236.28476821192052
7935.0	221.0	236.2703213610586
7942.5	266.0	236.29839471199244
7950.0	247.0	236.30849056603773
7957.5	243.0	236.3147973609802
7965.0	252.0	236.3295668549906
7972.5	251.0	236.343367826905
7980.0	218.0	236.32612781954887
7987.5	223.0	236.31361502347417
7995.0	211.0	236.28986866791746
8002.5	251.0	236.3036551077788
8010.0	254.0	236.32022471910113
8017.5	238.0	236.32179607109447
8025.0	243.0	236.32803738317756
8032.5	249.0	236.33986928104576
8040.0	246.0	236.34888059701493
8047.5	240.0	236.35228331780056
8055.0	246.0	236.3612662942272
8062.5	258.0	236.3813953488372
8070.0	253.0	236.39684014869889
8077.5	272.0	236.42989786443826
8085.0	235.0	236.42857142857142
8092.5	240.0	236.4318813716404
8100.0	231.0	236.42685185185186
8107.5	223.0	236.41443108233116
8115.0	240.0	236.4177449168207
8122.5	233.0	236.4145891043398
8130.0	233.0	236.41143911439116
8137.5	237.0	236.4119815668203
8145.0	220.0	236.39686924493554
8152.5	242.0	236.40202391904324
8160.0	243.0	236.40808823529412
8167.5	275.0	236.4435261707989
8175.0	226.0	236.43394495412844
8182.5	242.0	236.43904674610448
8190.0	246.0	236.4478021978022
8197.5	244.0	236.45471180237877
8205.0	231.0	236.44972577696527
8212.5	229.0	236.44292237442923
8220.0	243.0	236.44890510948906
8227.5	224.0	236.43755697356426
8235.0	269.0	236.4672131147541
8242.5	246.0	236.4758871701547
8250.0	214.0	236.45545454545456
8257.5	197.0	236.41961852861036
8265.0	241.0	236.42377495462796
8272.5	232.0	236.41976427923845
8280.0	229.0	236.41304347826087
8287.5	244.0	236.41990950226244
8295.0	215.0	236.40054249547921
8302.5	237.0	236.40108401084012
8310.0	251.0	236.41425992779784
8317.5	234.0	236.41208295761948
8325.0	235.0	236.4108108108108
8332.5	235.0	236.4095409540954
8340.0	226.0	236.4001798561151
8347.5	249.0	236.41150044923629
8355.0	227.0	236.40305206463196
8362.5	249.0	236.41434977578476
8370.0	242.0	236.41935483870967
8377.5	232.0	236.41539838854072
8385.0	238.0	236.41681574239715
8392.5	219.0	236.40125111706882
8400.0	236.0	236.40089285714285
8407.5	243.0	236.40677966101694
8415.0	234.0	236.40463458110517
